scenario,scenario_label,variable,region,year,anomaly
ssp585,SSP5-8.5 (very high emissions),tas,Global,2231,14.663184408393116
ssp585,SSP5-8.5 (very high emissions),tas,Global,2232,14.703286398513535
ssp585,SSP5-8.5 (very high emissions),tas,Global,2233,14.838860593049874
ssp585,SSP5-8.5 (very high emissions),tas,Global,2234,14.819416412257931
ssp585,SSP5-8.5 (very high emissions),tas,Global,2235,14.78856150355512
ssp585,SSP5-8.5 (very high emissions),tas,Global,2236,14.88931017223195
ssp585,SSP5-8.5 (very high emissions),tas,Global,2237,14.982513652320124
ssp585,SSP5-8.5 (very high emissions),tas,Global,2238,14.908141477573212
ssp585,SSP5-8.5 (very high emissions),tas,Global,2239,14.935687265659315
ssp585,SSP5-8.5 (very high emissions),tas,Global,2240,15.035581403381446
ssp585,SSP5-8.5 (very high emissions),tas,Global,2241,15.007065011921174
ssp585,SSP5-8.5 (very high emissions),tas,Global,2242,15.044527835021821
ssp585,SSP5-8.5 (very high emissions),tas,Global,2243,15.073378190219838
ssp585,SSP5-8.5 (very high emissions),tas,Global,2244,15.213231883975013
ssp585,SSP5-8.5 (very high emissions),tas,Global,2245,15.201609453615449
ssp585,SSP5-8.5 (very high emissions),tas,Global,2246,15.198112486291052
ssp585,SSP5-8.5 (very high emissions),tas,Global,2247,15.337007495630573
ssp585,SSP5-8.5 (very high emissions),tas,Global,2248,15.416916710855384
ssp585,SSP5-8.5 (very high emissions),tas,Global,2249,15.393647972926864
ssp585,SSP5-8.5 (very high emissions),tas,Global,2250,15.41434414244976
ssp585,SSP5-8.5 (very high emissions),tas,Global,2251,15.443086695395142
ssp585,SSP5-8.5 (very high emissions),tas,Global,2252,15.432832611511477
ssp585,SSP5-8.5 (very high emissions),tas,Global,2253,15.566655636260549
ssp585,SSP5-8.5 (very high emissions),tas,Global,2254,15.517007315334077
ssp585,SSP5-8.5 (very high emissions),tas,Global,2255,15.526305610960328
ssp585,SSP5-8.5 (very high emissions),tas,Global,2256,15.56484844293347
ssp585,SSP5-8.5 (very high emissions),tas,Global,2257,15.617790461280336
ssp585,SSP5-8.5 (very high emissions),tas,Global,2258,15.645543791518598
ssp585,SSP5-8.5 (very high emissions),tas,Global,2259,15.70594909283322
ssp585,SSP5-8.5 (very high emissions),tas,Global,2260,15.770551210159095
ssp585,SSP5-8.5 (very high emissions),tas,Global,2261,15.810227753727983
